origin,destination,path,path_count,path_frequency,path_frequency_within_od,total_count,od_frequency,actions_taken,rewards_per_step,total_return,highest_reward_index,highest_reward_value
311,173,311_31_267_56_35_152_250_243_211_135_390_400_405_172_356_362_193_185_177_404_194_173,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(1), np.int64(2), np.int64(3), np.int64(0), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(0)]","[0.5998672842979431, 0.5911850929260254, 0.6405208706855774, 0.5745344161987305, 0.723739504814148, 0.6261500120162964, 0.06718641519546509, 0.3585365414619446, 0.06023302301764488, 0.1911618858575821, 0.12678547203540802, 0.8805348873138428, 0.5995319485664368, 0.6655818819999695, 0.6466407775878906, 0.731528639793396, 0.6446411609649658, 0.6257129907608032, 0.6663237810134888, 0.3544466495513916, 0.46630948781967163]",10.841152723878622,12,0.8805348873138428
311,195,311_31_267_56_35_152_250_242_356_362_193_185_177_404_195,7,0.0007118161480577588,1.0,7,0.0007118161480577588,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.5902013778686523, 0.617472231388092, 0.6307021379470825, 0.5736165642738342, 0.7067602872848511, 0.622146725654602, 0.6413618326187134, 0.5446746945381165, 0.6234984397888184, 0.7263549566268921, 0.6231285929679871, 0.6712139844894409, 0.6708848476409912, 0.9101908802986145]",9.152207553386688,14,0.9101908802986145
311,231,311_31_267_56_35_152_250_243_212_25_252_245_37_54_358_341_342_71_345_282_78_231,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.5267469882965088, 0.22555570304393768, 0.6496601104736328, 0.22827790677547455, 0.7022875547409058, 0.40199488401412964, 0.173606738448143, 0.6302686333656311, 0.6937734484672546, 0.6631636023521423, 0.6169401407241821, 0.686518132686615, 0.7104116678237915, 0.657261073589325, 0.4961812198162079, 0.6570547819137573, 0.6632440686225891, 0.6050281524658203, 0.645195484161377, 0.6868391036987305, 0.7429283857345581]",12.062937781214714,21,0.7429283857345581
311,237,311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237,3,0.0003050640634533252,1.0,3,0.0003050640634533252,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.5961564183235168, 0.5892394781112671, 0.5844724178314209, 0.6387821435928345, 0.38831043243408203, 0.7281498312950134, 0.6403012275695801, 0.6987676024436951, 0.722369909286499, 0.6793279647827148, 0.7178939580917358, 0.6821900606155396, 0.6641965508460999, 0.6940913200378418, 0.9659934043884277]",9.990242719650269,15,0.9659934043884277
311,308,311_31_268_358_340_32_310_387_339_272_223_103_226_228_333_308,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(0), np.int64(6), np.int64(6), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(6), np.int64(2), np.int64(0), np.int64(0), np.int64(0), np.int64(7), np.int64(3)]","[0.5681374669075012, 0.033142875880002975, 0.31404441595077515, 0.4559112787246704, 0.6047906875610352, 0.6079760193824768, 0.7145245671272278, 0.6475347280502319, 0.25798413157463074, 0.3004612624645233, 0.7179456949234009, 0.6039153933525085, 0.6983261108398438, 0.8776914477348328, 0.27112099528312683]",7.673507075756788,14,0.8776914477348328
311,343,311_31_267_56_35_152_250_243_212_25_252_245_37_54_358_341_343,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2)]","[0.5763763189315796, 0.2633105516433716, 0.6216461062431335, 0.24440594017505646, 0.6771752238273621, 0.4393104314804077, 0.14525851607322693, 0.6046152114868164, 0.631151020526886, 0.6278712153434753, 0.5829766392707825, 0.612876296043396, 0.7134050130844116, 0.6611652374267578, 0.5335558652877808, 0.2920450270175934]",8.227144613862038,13,0.7134050130844116
311,350,311_31_267_56_35_151_85_292_293_294_296_203_190_397_350,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.5871062278747559, 0.5769434571266174, 0.5951953530311584, 0.6298221945762634, 0.39947476983070374, 0.7476621866226196, 0.6469441652297974, 0.7019729614257812, 0.7400845885276794, 0.6905299425125122, 0.7318665981292725, 0.7054837346076965, 0.6735504865646362, 0.7810779213905334]",9.207714587450027,14,0.7810779213905334
311,421,311_31_267_56_35_152_249_252_244_151_85_292_293_294_297_256_260_421,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(6), np.int64(6), np.int64(0), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(0), np.int64(0), np.int64(0)]","[0.5383898615837097, 0.46759021282196045, 0.6018537878990173, 0.5855383276939392, 0.3119540512561798, 0.08536799252033234, 0.15493617951869965, 0.2111493945121765, 0.4835510849952698, 0.5409260392189026, 0.5771484971046448, 0.6302724480628967, 0.6622017621994019, 0.11156225949525833, 0.20290598273277283, 0.09735088795423508, 0.437448114156723]",6.70014688372612,13,0.6622017621994019
312,90,312_48_316_317_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90,7,0.0007118161480577588,0.6363636363636364,11,0.0011185682326621924,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.7475976943969727, 0.7295070886611938, 0.6265462040901184, 0.6525447964668274, 0.5576569437980652, 0.5897886753082275, 0.6075423359870911, 0.6976304054260254, 0.6115349531173706, 0.564129650592804, 0.6552504897117615, 0.2091122567653656, 1.0674009323120117, 0.6126862168312073, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",11.591551929712296,13,1.0674009323120117
312,90,312_48_316_317_324_340_32_310_387_339_272_223_103_226_228_334_95_275_216_90,3,0.0003050640634533252,0.2727272727272727,11,0.0011185682326621924,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(6), np.int64(2), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.7475976943969727, 0.7295070886611938, 0.6265462040901184, 0.6525447964668274, 0.5576569437980652, 0.5897886753082275, 0.6075423359870911, 0.6976304054260254, 0.6115349531173706, 0.19269603490829468, 0.2914360761642456, 0.5964601039886475, 0.5345518589019775, 0.6424718499183655, 0.6370716691017151, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",11.377659976482391,1,0.7475976943969727
312,90,312_48_316_317_324_341_342_71_344_270_272_223_103_226_228_334_95_275_216_90,1,0.0001016880211511084,0.09090909090909091,11,0.0011185682326621924,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(2), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.7475976943969727, 0.7295070886611938, 0.6265462040901184, 0.6525447964668274, 0.13313642144203186, 0.2810484766960144, 0.38096141815185547, 0.13913092017173767, 0.4951521158218384, 0.544044554233551, 0.2914360761642456, 0.5964601039886475, 0.5345518589019775, 0.6424718499183655, 0.6370716691017151, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",10.094284534454346,1,0.7475976943969727
316,90,316_317_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90,8,0.0008135041692088672,0.8,10,0.001016880211511084,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.6265462040901184, 0.6525447964668274, 0.5576569437980652, 0.5897886753082275, 0.6075423359870911, 0.6976304054260254, 0.6115349531173706, 0.564129650592804, 0.6552504897117615, 0.2091122567653656, 1.0674009323120117, 0.6126862168312073, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",10.114447146654129,11,1.0674009323120117
316,90,316_317_324_340_32_310_387_339_272_223_103_226_228_334_95_275_216_90,2,0.0002033760423022168,0.2,10,0.001016880211511084,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(6), np.int64(2), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.6265462040901184, 0.6525447964668274, 0.5576569437980652, 0.5897886753082275, 0.6075423359870911, 0.6976304054260254, 0.6115349531173706, 0.19269603490829468, 0.2914360761642456, 0.5964601039886475, 0.5345518589019775, 0.6424718499183655, 0.6370716691017151, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",9.900555193424225,17,0.7347709536552429
317,90,317_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90,5,0.000508440105755542,0.625,8,0.0008135041692088672,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.6525447964668274, 0.5576569437980652, 0.5897886753082275, 0.6075423359870911, 0.6976304054260254, 0.6115349531173706, 0.564129650592804, 0.6552504897117615, 0.2091122567653656, 1.0674009323120117, 0.6126862168312073, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",9.48790094256401,10,1.0674009323120117
317,90,317_324_340_32_310_387_339_272_223_103_226_228_334_95_275_216_90,2,0.0002033760423022168,0.25,8,0.0008135041692088672,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(6), np.int64(2), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.6525447964668274, 0.5576569437980652, 0.5897886753082275, 0.6075423359870911, 0.6976304054260254, 0.6115349531173706, 0.19269603490829468, 0.2914360761642456, 0.5964601039886475, 0.5345518589019775, 0.6424718499183655, 0.6370716691017151, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",9.274008989334106,16,0.7347709536552429
317,90,317_324_341_342_71_344_270_273_386_262_265_334_95_275_216_90,1,0.0001016880211511084,0.125,8,0.0008135041692088672,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(2), np.int64(0), np.int64(7), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.6525447964668274, 0.13313642144203186, 0.2810484766960144, 0.38096141815185547, 0.13913092017173767, 0.4951521158218384, 0.19005922973155975, 0.6552504897117615, 0.2091122567653656, 1.0674009323120117, 0.6126862168312073, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",7.479106560349464,10,1.0674009323120117
321,159,321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.6708014607429504, 0.5565515756607056, 0.5675321817398071, 0.7356671094894409, 0.5712375640869141, 0.5396606922149658, 0.6840597987174988, 0.6312050223350525, 0.6916515231132507, 0.6588528752326965, 0.6499428749084473, 0.6448772549629211, 0.6026790142059326, 0.6470550298690796, 0.6714667081832886, 0.6817805767059326, 0.741570770740509, 0.7402257323265076, 0.6457338929176331, 0.6635071635246277, 0.6991666555404663, 0.6755577325820923, 0.7460402250289917]",15.116823434829712,23,0.7460402250289917
321,169,321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_169,2,0.0002033760423022168,1.0,2,0.0002033760423022168,"[np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2)]","[0.6727797985076904, 0.5606822967529297, 0.5601579546928406, 0.755043089389801, 0.5828081369400024, 0.4930199384689331, 0.6462355256080627, 0.6312543749809265, 0.6822518706321716, 0.6268852949142456, 0.6190447807312012, 0.6302360892295837, 0.5657501816749573, 0.6273935437202454, 0.6845908164978027, 0.6413882374763489, 0.7040795683860779, 0.7225227952003479, 0.6148743629455566, 0.6453655362129211, 0.6944373846054077, 0.6683447360992432, 0.6702818870544434, 0.39814865589141846]",15.09757685661316,4,0.755043089389801
321,170,321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170,3,0.0003050640634533252,1.0,3,0.0003050640634533252,"[np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(7)]","[0.6574586033821106, 0.5390383005142212, 0.5471856594085693, 0.7271793484687805, 0.5638912320137024, 0.46500104665756226, 0.6273142099380493, 0.635962963104248, 0.6639397144317627, 0.6259117722511292, 0.6070566177368164, 0.6201309561729431, 0.5651803612709045, 0.6145018935203552, 0.6587005853652954, 0.630508542060852, 0.6817874312400818, 0.7089073061943054, 0.6041769981384277, 0.6327639818191528, 0.6791178584098816, 0.6573435068130493, 0.6572649478912354, 0.7120910882949829]",15.08241492509842,4,0.7271793484687805
321,237,321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237,5,0.000508440105755542,1.0,5,0.000508440105755542,"[np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.6377724409103394, 0.5406045317649841, 0.5339183807373047, 0.6420246958732605, 0.5743424892425537, 0.5999453663825989, 0.7281498312950134, 0.6403012275695801, 0.6987676024436951, 0.722369909286499, 0.6793279647827148, 0.7178939580917358, 0.6821900606155396, 0.6641965508460999, 0.6940913200378418, 0.9659934043884277]",10.721889734268188,16,0.9659934043884277
321,351,321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_351,2,0.0002033760423022168,1.0,2,0.0002033760423022168,"[np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.6335182189941406, 0.5457542538642883, 0.5262247323989868, 0.6132226586341858, 0.5795251131057739, 0.58818519115448, 0.7100247144699097, 0.6334509253501892, 0.6923730969429016, 0.7357832789421082, 0.6679859161376953, 0.7196505665779114, 0.6918286085128784, 0.6507185101509094, 0.5096856355667114]",9.49793142080307,10,0.7357832789421082
321,395,321_26_29_328_240_244_151_85_292_293_294_296_203_191_395,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(7)]","[0.6291454434394836, 0.5515573024749756, 0.5264953970909119, 0.5825358629226685, 0.5819194912910461, 0.5781672596931458, 0.6896694898605347, 0.6142403483390808, 0.702673077583313, 0.7381266951560974, 0.6563155651092529, 0.7220445275306702, 0.28799203038215637, 0.489317923784256]",8.350200414657593,10,0.7381266951560974
322,90,322_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.7348076701164246, 0.5576569437980652, 0.5897886753082275, 0.6075423359870911, 0.6976304054260254, 0.6115349531173706, 0.564129650592804, 0.6552504897117615, 0.2091122567653656, 1.0674009323120117, 0.6126862168312073, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",9.570163816213608,10,1.0674009323120117
323,31,323_319_315_52_373_284_286_312_48_316_317_324_340_32_309_311_31,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(1), np.int64(1), np.int64(0), np.int64(6), np.int64(6), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(7), np.int64(6), np.int64(0)]","[0.30150267481803894, 0.15105216205120087, 0.09797952324151993, 0.07232027500867844, 0.00938388891518116, 0.8228135704994202, 0.5990618467330933, 0.6691225171089172, 0.6536506414413452, 0.6912906765937805, 0.6462405323982239, 0.5726237297058105, 0.6278883218765259, 0.10521426796913147, 0.8068902492523193, 0.7093219757080078]",7.536356853321195,6,0.8228135704994202
323,324,323_319_314_49_313_300_27_66_68_360_372_127_61_325_28_367_286_312_48_316_317_324,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(7), np.int64(0), np.int64(1), np.int64(3), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.17569755017757416, 0.7648584246635437, 0.41233402490615845, 0.6444959044456482, 0.5277165770530701, 0.16633658111095428, 0.04175509884953499, 0.004635874181985855, 0.026889998465776443, 0.027936914935708046, 0.3825584650039673, 0.5600823163986206, 0.6590848565101624, 0.6970270872116089, 0.5195415019989014, 0.64320307970047, 0.5930947065353394, 0.7499781847000122, 0.6576348543167114, 0.6745297312736511, 0.7844533920288086]",9.713845124468207,21,0.7844533920288086
324,12,324_340_32_309_311_31_268_357_323_319_314_49_313_300_27_65_326_60_128_126_12,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(0), np.int64(0), np.int64(7), np.int64(6), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.3068739175796509, 0.27529793977737427, 0.06993606686592102, 0.26149535179138184, 0.5299825072288513, 0.17117102444171906, 0.6702423095703125, 0.47888368368148804, 0.5892704725265503, 0.6982532143592834, 0.4539879262447357, 0.6675496697425842, 0.6096091866493225, 0.4255712926387787, 0.4729952812194824, 0.6774433851242065, 0.9283297657966614, 0.699656069278717, 0.6870627999305725, 0.6264496445655823]",10.300061509013176,17,0.9283297657966614
324,90,324_340_32_310_387_339_273_386_262_265_334_95_275_216_90,55,0.005592841163310962,0.8870967741935484,62,0.006304657311368721,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.5576569437980652, 0.5897886753082275, 0.6075423359870911, 0.6976304054260254, 0.6115349531173706, 0.564129650592804, 0.6552504897117615, 0.2091122567653656, 1.0674009323120117, 0.6126862168312073, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",8.835356146097183,9,1.0674009323120117
324,90,324_340_32_310_387_339_272_223_103_226_228_334_95_275_216_90,6,0.0006101281269066504,0.0967741935483871,62,0.006304657311368721,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(6), np.int64(2), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.5576569437980652, 0.5897886753082275, 0.6075423359870911, 0.6976304054260254, 0.6115349531173706, 0.19269603490829468, 0.2914360761642456, 0.5964601039886475, 0.5345518589019775, 0.6424718499183655, 0.6370716691017151, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",8.621464192867279,15,0.7347709536552429
324,90,324_341_342_71_344_270_273_386_262_265_334_95_275_216_90,1,0.0001016880211511084,0.016129032258064516,62,0.006304657311368721,"[np.int64(1), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(2), np.int64(0), np.int64(7), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.13313642144203186, 0.2810484766960144, 0.38096141815185547, 0.13913092017173767, 0.4951521158218384, 0.19005922973155975, 0.6552504897117615, 0.2091122567653656, 1.0674009323120117, 0.6126862168312073, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",6.826561763882637,9,1.0674009323120117
324,91,324_340_32_310_387_339_273_386_262_265_334_95_275_216_90_91,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(6)]","[0.3712838292121887, 0.26952457427978516, 0.34293878078460693, 0.534522294998169, 0.31764742732048035, 1.5021418333053589, 0.6180541515350342, 0.17087030410766602, 0.9715836048126221, 0.5789996981620789, 0.5969731211662292, 0.6017604470252991, 0.6085999608039856, 0.60355144739151, 0.29445168375968933]",8.382903158664703,6,1.5021418333053589
324,129,324_341_342_71_344_271_388_311_31_267_56_34_36_374_241_129,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(1), np.int64(0), np.int64(0), np.int64(6), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(2), np.int64(0), np.int64(0)]","[0.051034606993198395, 0.21028301119804382, 0.22091418504714966, 0.06288906931877136, 0.31282585859298706, 0.5198490023612976, 0.5438147187232971, 0.5962763428688049, 0.6472277045249939, 0.6297898292541504, 0.26388025283813477, 0.5979945063591003, 0.20652899146080017, 0.260209321975708, 0.5660038590431213]",5.689521260559559,9,0.6472277045249939
324,195,324_340_32_309_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(0), np.int64(0), np.int64(7), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.24803757667541504, 0.2408512830734253, 0.04926545172929764, 0.10102341324090958, 0.5902013778686523, 0.617472231388092, 0.6307021379470825, 0.5736165642738342, 0.7067602872848511, 0.622146725654602, 0.6413618326187134, 0.5446746945381165, 0.6234984397888184, 0.7263549566268921, 0.6231285929679871, 0.6712139844894409, 0.6708848476409912, 0.9101908802986145]",9.791385278105736,18,0.9101908802986145
324,237,324_340_32_309_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(0), np.int64(0), np.int64(7), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.3800647258758545, 0.2840006649494171, 0.06794148683547974, 0.22645694017410278, 0.5961564183235168, 0.5892394781112671, 0.5844724178314209, 0.6387821435928345, 0.38831043243408203, 0.7281498312950134, 0.6403012275695801, 0.6987676024436951, 0.722369909286499, 0.6793279647827148, 0.7178939580917358, 0.6821900606155396, 0.6641965508460999, 0.6940913200378418, 0.9659934043884277]",10.948706537485123,19,0.9659934043884277
325,78,325_28_367_286_312_48_316_317_324_341_342_71_345_282_78,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.6682380437850952, 0.5844232439994812, 0.6336453557014465, 0.6066157817840576, 0.7465876936912537, 0.6310943365097046, 0.6067225337028503, 0.6707674264907837, 0.20968034863471985, 0.6967954039573669, 0.6760969758033752, 0.6022288799285889, 0.6559188961982727, 0.7892144918441772]",8.778029412031174,14,0.7892144918441772
325,90,325_28_367_286_312_48_316_317_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90,13,0.0013219442749644091,0.8666666666666667,15,0.001525320317266626,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.7032729983329773, 0.5051138997077942, 0.6672608256340027, 0.6868597269058228, 0.7475976943969727, 0.7295070886611938, 0.6265462040901184, 0.6525447964668274, 0.5576569437980652, 0.5897886753082275, 0.6075423359870911, 0.6976304054260254, 0.6115349531173706, 0.564129650592804, 0.6552504897117615, 0.2091122567653656, 1.0674009323120117, 0.6126862168312073, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",14.154059380292892,17,1.0674009323120117
